episode,agent,reward,success,sar,splat
82,dqn,22.368757,True,0.3333333333333333,4.2339196
83,dqn,12.959193,True,0.25,5.356393
84,dqn,15.110635,True,0.3333333333333333,7.0774875
85,dqn,30.97085,True,0.3333333333333333,5.143137
86,dqn,12.775771,True,0.25,6.3189335
87,dqn,4.555595,False,0.3333333333333333,6.798454
88,dqn,13.113129,True,0.5,5.428356
89,dqn,4.7205906,False,0.5,5.748762
90,dqn,9.48417,True,0.25,3.9520118
91,dqn,25.891396,True,0.25,4.668423
92,dqn,20.501675,True,0.5,4.9410787
93,dqn,13.48386,True,0.5,5.1476703
94,dqn,23.41387,True,0.25,5.1862645
95,dqn,38.883007,True,0.25,4.100019
96,dqn,8.558827,True,0.25,5.10185
97,dqn,12.872563,True,0.5,6.3048325
98,dqn,28.22442,True,0.3333333333333333,4.525431
99,dqn,6.593411,True,0.5,4.9973555
100,dqn,5.810595,True,0.3333333333333333,6.594888
101,dqn,21.886496,True,0.3333333333333333,4.7664223
102,dqn,17.648264,True,0.5,7.4791737
103,dqn,8.202788,True,0.25,4.9564795
104,dqn,7.310449,True,0.3333333333333333,4.3062882
105,dqn,3.0231097,False,0.3333333333333333,6.463414
106,dqn,19.289495,True,0.5,5.3587213
107,dqn,20.7659,True,0.25,6.631779
108,dqn,7.4700108,True,0.25,6.444423
109,dqn,28.846832,True,0.25,3.6012526
110,dqn,19.76852,True,0.25,3.5214252
111,dqn,5.455229,True,0.25,5.686994
112,dqn,28.786276,True,0.25,3.7059128
113,dqn,16.047773,True,0.5,4.2314987
114,dqn,19.791086,False,0.3333333333333333,3.6012526
115,dqn,24.964838,True,0.25,4.160867
116,dqn,21.671461,True,0.5,5.100688
117,dqn,26.558924,True,0.3333333333333333,4.7503085
118,dqn,23.19985,True,0.5,3.472796
119,dqn,7.8260436,True,0.5,3.9939203
120,dqn,17.648232,False,0.25,4.0027347
121,dqn,28.702019,True,0.5,3.9084618
122,dqn,31.46694,True,0.25,5.4797845
123,dqn,19.32885,True,0.5,3.9239426
124,dqn,22.509737,True,0.5,4.4416046
125,dqn,23.35023,True,0.3333333333333333,5.1326737
126,dqn,4.5030427,False,0.25,5.8442726
127,dqn,19.447912,True,0.3333333333333333,3.9968288
128,dqn,28.786276,True,0.3333333333333333,3.7059128
129,dqn,28.786276,True,0.25,3.7059128
130,dqn,6.7241797,True,0.3333333333333333,4.7001185
131,dqn,13.657039,True,0.25,5.3347826
132,dqn,28.786276,True,0.5,3.7059128
133,dqn,16.854307,True,0.3333333333333333,7.166697
134,dqn,11.013364,False,0.3333333333333333,4.7862167
135,dqn,16.760492,True,0.3333333333333333,7.3174996
136,dqn,1.4956222,False,0.3333333333333333,6.9711137
137,dqn,26.761011,True,0.3333333333333333,4.738292
138,dqn,25.135763,True,0.5,3.5749316
139,dqn,7.895765,True,0.5,5.864819
140,dqn,14.935893,True,0.3333333333333333,5.4361053
141,dqn,28.786276,True,0.5,3.7059128
142,dqn,11.843727,True,0.25,6.3570013
143,dqn,21.306734,True,0.25,4.8601847
144,dqn,19.666307,True,0.5,5.3505096
145,dqn,13.335452,True,0.25,6.0758405
146,dqn,9.653038,False,0.5,6.756726
147,dqn,28.64123,True,0.5,5.7698593
148,dqn,20.20713,True,0.3333333333333333,4.589714
149,dqn,29.049622,True,0.3333333333333333,3.765843
150,dqn,21.771652,True,0.3333333333333333,4.6246004
151,dqn,12.6058035,True,0.25,5.1984053
152,dqn,28.215857,True,0.5,4.2069707
153,dqn,2.7552662,False,0.5,3.9407072
154,dqn,12.82037,True,0.25,3.4842148
155,dqn,29.049622,True,0.25,3.765843
156,dqn,26.81926,True,0.5,3.6408434
157,dqn,21.622313,True,0.3333333333333333,4.3524885
158,dqn,28.369238,True,0.25,3.9980578
159,dqn,21.511267,True,0.3333333333333333,3.5127401
160,dqn,21.758982,True,0.5,3.654598
161,dqn,8.889401,True,0.25,4.5480576
162,dqn,29.128897,True,0.25,5.5245523
163,dqn,11.607457,True,0.3333333333333333,4.7174616
164,dqn,25.897322,True,0.3333333333333333,2.8394418
165,dqn,9.015935,True,0.5,6.778363
166,dqn,12.43963,False,0.25,4.331397
167,dqn,12.266101,False,0.3333333333333333,4.6154156
168,dqn,6.9873633,True,0.5,6.152683
169,dqn,23.11673,True,0.3333333333333333,4.119066
170,dqn,24.068483,True,0.5,5.294997
171,dqn,21.568512,True,0.3333333333333333,5.646324
172,dqn,19.182749,True,0.5,5.0445824
173,dqn,28.702019,True,0.5,3.9084618
174,dqn,7.8550906,False,0.25,4.4632554
175,dqn,35.8414,True,0.3333333333333333,3.1294203
176,dqn,27.2376,True,0.25,3.3451173
177,dqn,22.36409,True,0.5,4.1092877
178,dqn,23.283075,True,0.5,5.5241323
179,dqn,22.36409,True,0.5,4.1092877
180,dqn,21.586708,True,0.3333333333333333,5.045479
181,dqn,29.047945,True,0.3333333333333333,3.765843
182,dqn,29.047945,True,0.25,3.765843
183,dqn,11.563855,True,0.3333333333333333,4.8692236
184,dqn,30.714167,True,0.25,6.002488
185,dqn,30.084457,True,0.5,4.094865
186,dqn,15.602351,True,0.3333333333333333,5.2966046
187,dqn,21.622313,True,0.25,4.3524885
188,dqn,21.622313,True,0.25,4.3524885
189,dqn,30.084457,True,0.25,4.094865
190,dqn,21.622313,True,0.5,4.3524885
191,dqn,22.128168,True,0.3333333333333333,4.5604463
192,dqn,22.328186,True,0.5,4.53949
193,dqn,21.622313,True,0.5,4.3524885
194,dqn,21.771652,True,0.25,4.6246004
195,dqn,12.487296,True,0.3333333333333333,3.6811178
196,dqn,20.704445,True,0.25,4.3820376
197,dqn,28.370642,True,0.25,4.5084915
198,dqn,27.962881,True,0.5,4.2018685
199,dqn,28.846832,True,0.5,3.6012526
200,dqn,11.559167,True,0.5,4.5486703
201,dqn,17.991056,True,0.25,4.7345905
202,dqn,26.81926,True,0.5,3.6408434
203,dqn,30.084457,True,0.3333333333333333,4.094865
204,dqn,29.95752,True,0.25,3.6873257
205,dqn,23.10346,True,0.25,5.4914317
206,dqn,15.378163,True,0.5,5.2768173
207,dqn,26.81926,True,0.3333333333333333,3.6408434
208,dqn,8.78764,True,0.3333333333333333,6.1688657
209,dqn,13.1626005,True,0.5,6.9015636
210,dqn,28.046057,True,0.3333333333333333,4.0499573
211,dqn,29.95752,True,0.5,3.6873257
212,dqn,20.06911,True,0.25,4.312231
213,dqn,19.970657,True,0.25,6.487735
214,dqn,28.112234,True,0.3333333333333333,3.3423514
215,dqn,28.112234,True,0.25,3.3423514
216,dqn,29.21453,True,0.25,5.554056
217,dqn,28.719894,True,0.25,3.3391237
218,dqn,20.534027,True,0.25,4.0681148
219,dqn,26.808432,True,0.25,3.6640487
220,dqn,26.725256,True,0.5,3.7855783
221,dqn,20.06911,True,0.5,4.312231
222,dqn,26.808432,True,0.5,3.6640487
223,dqn,27.152891,True,0.5,5.4192123
224,dqn,27.609207,True,0.3333333333333333,3.305085
225,dqn,24.198675,False,0.5,4.970498
226,dqn,28.846832,True,0.25,3.6012526
227,dqn,13.602061,True,0.5,5.299036
228,dqn,28.112234,True,0.25,3.3423514
229,dqn,20.811905,True,0.5,6.0025077
230,dqn,21.09056,True,0.5,4.0996585
231,dqn,15.719662,True,0.5,5.8370547
232,dqn,28.719894,True,0.5,3.3391237
233,dqn,21.217903,False,0.5,3.0036032
234,dqn,6.9430213,True,0.25,5.011406
235,dqn,20.226553,True,0.25,4.088663
236,dqn,20.384687,True,0.25,3.9060738
237,dqn,13.74042,True,0.25,5.4404955
238,dqn,9.519833,True,0.5,3.9186773
239,dqn,18.312243,True,0.5,4.9407964
240,dqn,29.368582,True,0.5,4.13846
241,dqn,22.728556,True,0.5,6.0673413
242,dqn,14.766335,True,0.3333333333333333,6.9152093
243,dqn,21.586708,True,0.25,5.045479
244,dqn,28.786276,True,0.3333333333333333,3.7059128
245,dqn,25.62899,True,0.3333333333333333,3.2738743
246,dqn,28.551027,True,0.25,3.6586123
247,dqn,21.321987,True,0.25,4.339695
248,dqn,34.23279,True,0.3333333333333333,3.1212528
249,dqn,20.601555,True,0.5,3.9782825
250,dqn,28.183825,True,0.5,4.2433076
251,dqn,10.810558,False,0.25,5.6515326
252,dqn,20.901129,True,0.25,3.941368
253,dqn,10.037273,True,0.25,5.7904577
254,dqn,12.650844,True,0.25,5.1676383
255,dqn,27.493568,True,0.3333333333333333,3.3931432
256,dqn,21.237743,True,0.25,3.5550053
257,dqn,20.755482,True,0.5,3.7754054
258,dqn,16.433048,True,0.25,6.394114
259,dqn,27.439337,True,0.25,3.5683823
260,dqn,26.933516,True,0.5,4.9495273
261,dqn,27.439337,True,0.3333333333333333,3.5683823
262,dqn,28.551027,True,0.3333333333333333,3.6586123
263,dqn,6.133491,True,0.3333333333333333,5.4121413
264,dqn,20.601555,True,0.25,3.9782825
265,dqn,27.439337,True,0.3333333333333333,3.5683823
266,dqn,25.62899,True,0.25,3.2738743
267,dqn,20.439915,True,0.3333333333333333,4.226691
268,dqn,14.570918,True,0.25,4.615178
269,dqn,25.62899,True,0.5,3.2738743
270,dqn,27.493568,True,0.5,3.3931432
271,dqn,20.601555,True,0.25,3.9782825
272,dqn,19.978098,True,0.3333333333333333,4.4641275
273,dqn,20.151566,True,0.5,3.381169
274,dqn,21.237743,True,0.3333333333333333,3.5550053
275,dqn,20.724638,True,0.5,6.0028358
276,dqn,28.368723,True,0.3333333333333333,4.5084915
277,dqn,22.846354,True,0.3333333333333333,3.746733
278,dqn,29.343233,True,0.3333333333333333,3.7496634
279,dqn,16.953735,True,0.5,8.142871
280,dqn,30.159637,True,0.3333333333333333,3.934098
281,dqn,24.370893,True,0.3333333333333333,3.910589
282,dqn,19.931322,True,0.25,6.210592
283,dqn,22.509737,True,0.5,4.4416046
284,dqn,22.048523,True,0.25,4.7862167
285,dqn,18.429152,True,0.3333333333333333,6.0934696
286,dqn,29.102179,True,0.3333333333333333,3.5644455
287,dqn,34.59335,True,0.5,4.620576
288,dqn,19.791086,False,0.25,3.6012526
289,dqn,22.048523,True,0.5,4.7862167
290,dqn,29.047945,True,0.5,3.765843
291,dqn,22.846354,True,0.3333333333333333,3.746733
292,dqn,17.012314,True,0.25,3.883297
293,dqn,21.586708,True,0.25,5.045479
294,dqn,28.702019,True,0.5,3.9084618
295,dqn,28.846832,True,0.5,3.6012526
296,dqn,35.8414,True,0.25,3.1294203
297,dqn,30.455442,True,0.25,3.8974197
298,dqn,12.805852,True,0.5,5.429106
299,dqn,27.2376,True,0.3333333333333333,3.3451173
300,dqn,21.586708,True,0.5,5.045479
